No_Of_Owners,car_age,Mileage,Fuel_Type,Kilomerters_driven,Price,Features_encoded,Model_encoded,location_encoded
2,8,21.1,4,10.879913374660985,1.355835153635182,141,67,117
1,5,22.7,4,10.852845488114479,1.4816045409242156,239,36,151
2,6,18.0,4,10.486317508785204,2.3085671646715933,81,57,121
2,11,12.07,4,11.002116507732017,3.5263605246161616,72,103,119
2,6,17.4,4,10.579590298486815,2.061786606441115,81,82,148
1,8,25.17,4,11.015345067954259,1.4701758451005928,94,204,118
2,10,14.84,1,11.775297421715827,2.6741486494265287,72,174,119
1,10,19.16,4,11.050905878263567,2.9444389791664403,72,241,119
1,7,17.0,1,10.819798284210286,3.912023005428146,150,176,119
1,3,19.62,1,10.025749432069084,4.069026754237811,74,15,150
1,3,20.65,4,10.308985993422082,2.302585092994046,81,145,121
1,6,17.0,4,10.978831214264883,2.302585092994046,79,78,151
1,5,17.0,4,10.056251557087757,2.2925347571405443,79,45,144
3,14,17.0,4,11.703818514668283,1.33500106673234,168,82,142
1,14,20.36,4,11.418625774449596,1.2947271675944,195,81,119
1,4,20.8,1,10.308985993422082,2.5649493574615367,120,98,119
2,5,21.4,4,11.316569890412401,1.9080599249242156,153,140,154
1,2,26.49,0,9.828332878935367,2.093097868127322,155,236,121
1,4,20.28,4,10.463131911491967,2.3608540011180215,81,82,119
1,8,24.7,4,10.824825525631796,1.3164082336557241,130,138,136
2,5,19.5,4,10.454955954764136,1.9358598132018119,153,53,151
1,4,13.96,4,10.315530976004416,2.9041650800285006,74,110,151
2,6,13.0,4,11.278341723513464,2.2460147415056513,81,66,148
2,13,16.95,4,10.087307985453819,1.3862943611198906,148,196,136
1,4,26.2,1,10.586735900916826,2.122261538862764,81,71,120
1,8,20.51,4,11.112343415302997,1.623340817603092,93,163,135
1,3,19.255853130413264,1,10.819798284210286,4.0943445622221,74,180,137
1,7,21.63,4,10.308085618204942,1.7227665977411035,79,143,150
1,6,25.17,4,10.815609607538063,1.5260563034950494,40,204,141
1,4,13.96,4,10.870661494724853,2.8622008809294686,74,110,119
1,14,16.0,4,11.156264806643742,1.5260563034950494,148,59,119
1,6,17.5,4,10.043292972227004,2.0794415416798357,81,62,120
1,14,19.7,4,10.862320398675953,1.1314021114911006,249,137,121
1,2,19.255853130413264,1,10.276498337090683,2.9575110607337933,81,66,119
1,7,19.34,4,11.112791123046865,1.766441661243765,148,194,150
1,3,11.7,4,9.200391041122515,4.51085950651685,74,5,119
2,8,21.66,1,11.54879441338447,1.81319474994812,79,254,142
1,8,15.5,4,10.8134181012576,1.824549292051046,155,53,135
1,6,14.7,1,10.34177474101152,3.8918202981106265,72,270,119
3,6,25.17,4,10.892136154599985,1.3987168811184478,81,204,141
2,9,22.05,4,11.619840771314353,1.2178757094949273,126,138,150
2,11,22.7,1,11.050905878263567,1.8562979903656263,79,45,119
1,8,19.44,4,10.868758906631905,1.5303947050936475,132,35,151
1,7,23.08,1,11.146488743829542,1.7227665977411035,139,194,136
1,6,25.24,4,11.398546628447408,1.706564623164823,152,143,136
1,7,25.32,1,11.721182763787903,1.6900958154515549,155,117,121
2,11,17.68,1,11.082157933374816,2.760009940032921,72,4,119
1,10,25.8,1,11.664908081961116,1.667706820558076,155,53,136
1,9,15.26,4,10.933124826700707,3.173878458937465,148,4,36
1,9,15.26,4,11.264476926102367,3.086486636822455,72,4,36
1,4,19.255853130413264,1,10.308985993422082,4.330733340286331,72,181,119
1,2,19.255853130413264,4,7.601402334583733,4.182050142641207,150,171,121
1,2,19.255853130413264,4,5.707110264748875,4.0943445622221,74,170,119
1,2,19.255853130413264,4,9.358846580275406,2.3513752571634776,150,77,151
1,3,15.81,4,9.81890957606083,2.917770732084279,74,110,118
2,14,16.8,4,11.48247656671073,1.536867219599265,72,57,119
1,9,21.1,4,11.227707021956421,1.3532545070416904,141,67,119
2,10,22.41,4,10.807462758687635,1.6808279085207734,148,160,120
1,13,20.36,4,11.302216779257382,1.410986973710262,195,81,119
1,14,18.9,4,11.293786385047257,1.3532545070416904,79,163,120
1,3,16.24,4,9.060563446657955,2.5664866367804233,81,215,119
1,6,17.0,4,10.043292972227004,2.3749057545736716,79,78,119
3,9,19.01,1,11.48136255584738,1.8164520818184267,72,197,135
1,8,19.87,1,11.225256725762893,2.0347056478384444,93,202,119
1,8,22.05,4,11.022523190845115,1.332366019094335,126,138,121
1,3,20.0,4,10.398397186236718,2.1587147225743437,150,193,123
1,5,23.01,4,10.861668508170467,1.5686159179138452,94,204,148
1,8,19.44,4,10.530227800898475,1.824549292051046,79,254,119
2,14,21.79,4,11.27693727332721,1.2809338454620642,155,163,142
2,12,13.0,1,11.51293546492023,2.7568403652716422,79,246,119
2,10,15.26,1,11.472113887062386,3.0325462466767075,72,183,121
1,6,16.25,1,11.141876276228,3.367295829986474,72,211,119
1,9,19.4,4,10.859864007949568,1.7047480922384253,81,55,151
1,5,19.2,4,10.518700218288165,3.228826155721369,99,1,36
1,1,20.0,4,9.052750451401412,2.2407096892759584,155,209,142
2,5,14.84,4,10.308985993422082,2.0918640616783932,81,215,119
1,6,21.63,4,10.709271214599578,1.7209792871670078,153,144,151
1,4,15.9,4,10.205922760324748,2.162172939277301,155,45,136
1,6,17.0,4,10.757349536135969,2.302585092994046,79,78,135
1,2,19.4,4,10.009647748364518,2.6224923127405635,74,262,136
1,3,17.57,4,9.708445431332793,2.3693087250369538,150,228,121
1,3,20.37,1,9.90353755128617,4.110873864173311,71,16,118
1,2,18.5,4,8.53856321715243,2.343727036325221,81,219,118
1,2,20.7,4,10.434145214930487,2.066862759472976,81,71,121
1,6,16.0,4,11.395537351321883,2.6071242825122494,79,92,117
2,11,18.9,4,11.457222462093977,1.355835153635182,79,163,118
1,7,18.0,1,11.170449240431308,3.6109179126442243,72,100,119
1,3,20.0,4,10.339320197260689,2.3513752571634776,81,82,127
2,13,20.92,4,10.981012388873753,1.169381359556317,90,139,136
1,12,19.7,4,11.061908443893099,1.208960345836975,249,137,142
1,7,25.5,1,10.87806606028079,2.2925347571405443,81,62,118
1,8,21.7,1,10.668978650219241,2.028148247292285,155,45,119
1,4,19.16,4,9.952325334619427,3.6888794541139363,72,241,119
2,11,25.8,1,11.59463447589677,1.5686159179138452,155,53,119
1,9,21.66,1,11.418625774449596,2.0476928433652555,72,215,119
1,6,22.37,4,10.518700218288165,3.9318256327243257,72,106,119
1,3,23.7,1,11.180552813554462,2.3711778844596574,81,62,136
1,5,23.01,4,10.578394384806286,1.5085119938441398,81,204,142
1,10,19.33,1,10.463131911491967,3.1780538303479458,148,90,119
1,5,24.3,1,11.357639140542677,2.2679936482244267,79,162,154
1,8,16.78,4,10.939887501296903,1.8050046959780757,139,243,136
3,15,18.5,4,11.326607934898927,1.2809338454620642,188,82,119
1,8,24.3,1,11.100616994380056,2.192770226986839,79,162,117
1,5,19.2,4,10.518700218288165,3.250374491927572,99,1,36
1,8,18.9,4,11.01308923600384,1.6752256529721035,93,70,151
1,3,18.8,4,10.091666918814242,2.1770218700187,81,232,155
1,9,15.26,4,10.933124826700707,3.086486636822455,72,4,36
1,7,16.9,4,10.757924157061597,3.250374491927572,99,7,26
1,8,15.73,1,10.909637269778615,3.039749158970765,72,7,36
1,3,20.28,4,10.203629181337648,2.4765384001174837,81,82,122
2,11,25.44,1,11.050905878263567,1.5040773967762742,197,25,119
1,5,20.68,1,11.082157933374816,3.548179572010801,72,19,146
4,11,14.57,1,11.302216779257382,2.3933394562625097,72,4,36
2,10,11.3,1,11.451060699493427,3.250374491927572,72,177,195
1,2,16.5,4,9.305741456739435,3.0204248861443626,74,96,119
1,2,18.12,4,9.465137617092187,2.845490610223448,74,262,146
1,5,19.59,4,10.299205309189412,1.742219023667919,150,34,155
1,3,14.85,4,10.007261810752583,2.884800712846709,74,107,144
1,5,19.02,4,11.176249207538184,1.601405740736836,147,35,118
3,13,17.0,4,10.82071784288695,1.3887912413184778,189,82,119
1,5,16.2,4,10.961295207644392,2.766319109226186,74,98,156
2,5,19.83,4,10.738936924565653,1.5953389880545987,150,34,148
1,4,19.255853130413264,4,9.367429587218957,3.3250360206965914,74,6,34
1,3,14.08,1,10.110623665704521,2.991222118076105,81,227,135
1,6,18.78,4,11.30780599950027,1.8794650496471605,79,256,136
1,2,16.13,4,8.699681400989514,4.110873864173311,72,13,119
1,5,14.8,4,10.536247583080979,2.388762789235098,72,45,142
2,11,17.11,1,11.19822841866684,2.7013612129514133,72,3,119
1,7,16.09,4,9.62251624577579,2.2512917986064953,79,261,117
2,8,15.17,1,11.156264806643742,3.228826155721369,99,7,140
2,8,15.17,1,11.225256725762893,3.1986731175506815,99,7,117
0,2,19.255853130413264,4,9.61587214452889,3.8066624897703196,68,7,192
1,4,18.2,4,10.073272520325904,2.4423470353692043,74,99,128
0,2,20.5,4,8.866158492284917,2.372111155642656,155,205,192
1,4,20.7,4,10.596659732783579,2.1102132003465894,81,71,192
2,8,25.17,4,10.970884334051316,1.425515074273172,94,204,118
3,4,14.8,4,10.30948585180595,2.2617630984737906,72,45,121
1,2,20.1,4,8.564076777315087,2.2925347571405443,155,65,142
2,13,20.36,4,11.04463237192294,1.2556160374777743,195,81,142
1,7,23.84,4,11.086563531149078,1.673351238177753,79,236,136
2,5,20.38,1,9.392745258631441,3.4965075614664802,99,1,119
1,6,28.09,1,10.825123970735035,2.0980179272527715,79,145,154
1,9,23.95,4,11.376853705487301,1.4929040961781488,122,139,142
1,3,18.55,4,9.33467964623179,2.256541154492639,147,158,148
1,8,26.0,4,11.412972524211217,1.536867219599265,155,143,118
1,14,19.0,4,10.922443170120099,1.1631508098056809,64,167,120
1,2,19.62,1,9.61587214452889,4.123093975508087,74,15,120
1,7,18.49,1,10.356186058125473,2.2925347571405443,81,125,135
1,11,15.73,1,11.407576060361786,2.6741486494265287,72,7,119
2,12,14.74,4,10.491301994830229,2.580216829592325,72,174,119
2,7,15.73,1,10.596659732783579,3.2188758248682006,72,7,119
1,7,13.7,4,11.461642696843066,2.8622008809294686,79,56,151
2,14,18.5,4,11.583206839314055,1.3217558399823195,188,82,117
1,5,20.45,1,10.729875458480967,2.4423470353692043,72,192,138
1,11,20.3,1,11.22106132652489,1.3737155789130306,79,40,121
1,6,25.24,4,11.686920788017709,1.724550719534605,152,143,121
1,5,23.7,1,11.670612740805822,2.102913897864978,155,77,118
1,7,18.7,4,10.463131911491967,1.8718021769015913,163,59,119
1,12,17.92,4,11.248061077798893,1.3532545070416904,166,74,142
1,2,18.0,4,9.958165113826825,2.4292177439274116,81,77,117
1,10,14.28,4,11.49273296168228,2.277267285009756,72,242,119
1,6,23.84,4,11.15174036555361,1.6956156086751528,121,236,115
1,4,16.42,4,9.717218213494077,2.5572273113676265,74,202,120
2,8,16.09,4,11.412043793188975,1.8562979903656263,79,261,117
3,8,20.14,1,11.302327882824537,1.922787731634459,79,256,146
1,3,17.88,4,9.711176264112805,2.928523523860541,74,258,119
2,7,27.28,1,11.347366625506945,1.667706820558076,79,236,118
1,6,18.49,1,10.841989772775502,2.388762789235098,81,126,118
2,8,13.0,1,11.002116507732017,3.3141860046725258,148,176,142
4,14,20.0,1,11.473092564468505,0.7884573603642702,158,49,154
1,6,22.0,4,10.666440607340036,1.9740810260220096,148,159,151
1,6,19.87,1,10.987003123724813,2.2925347571405443,72,202,121
1,6,17.0,4,10.93157007501371,2.1983350716202463,81,228,121
1,7,16.65,1,11.082157933374816,3.068052935133617,72,259,142
1,5,21.76,1,11.002116507732017,3.6041382256588457,72,14,147
3,9,23.1,4,11.695255355062795,1.6094379124341003,129,143,192
2,6,17.0,4,10.395344401254501,2.209372711271867,79,45,50
1,6,23.84,4,9.388486557359657,1.9242486522741338,79,236,48
1,10,19.1,4,9.786672797944293,1.7263316639055997,79,79,49
1,9,23.65,1,11.002116507732017,2.186051276738094,81,158,51
1,4,17.1,1,9.90353755128617,2.995732273553991,79,92,51
1,7,20.63,4,10.53934984066981,1.4929040961781488,132,34,50
1,3,18.15,4,10.308985993422082,2.5649493574615367,81,77,192
1,6,20.28,4,10.518700218288165,2.3608540011180215,81,145,48
1,7,23.84,4,9.388486557359657,1.9242486522741338,79,236,48
1,6,21.4,4,10.819798284210286,2.066862759472976,153,140,192
1,5,18.9,4,10.122141038577473,2.05668455455722,79,70,192
1,6,18.2,4,10.043292972227004,2.224623551524334,72,59,48
1,6,23.84,4,10.79812554671483,1.9387416595767009,79,236,48
3,10,15.1,1,11.59784548994027,2.066862759472976,79,130,48
1,6,17.1,1,11.289794413577894,2.6741486494265287,79,92,66
1,2,19.255853130413264,1,9.680406499268875,4.0421736898931915,74,178,48
2,10,21.27,1,11.087925793633502,1.8261608959453874,79,82,49
1,2,17.33,4,9.210440366976517,2.402430427963762,206,228,192
2,8,17.8,4,11.112462823634855,2.169053700369523,79,57,49
3,13,18.48,1,11.51293546492023,3.1354942159291497,72,16,192
1,8,22.38,4,9.802782848414497,1.9198594718553708,150,159,51
1,4,16.42,4,10.308985993422082,2.4765384001174837,150,202,48
2,8,23.84,4,10.961885301035114,1.7173950539391927,79,236,50
2,8,7.81,4,10.819798284210286,3.912023005428146,148,184,192
1,9,17.4,4,11.608244735642321,1.8718021769015913,79,57,36
1,6,20.3,4,10.062540482390729,1.9021075263969205,81,73,51
2,15,13.45,3,10.308985993422082,1.1631508098056809,137,74,192
1,7,15.0,4,10.404293143019792,3.7483269127573564,150,176,50
2,10,15.1,1,11.38131223150161,2.262804222982201,79,130,51
2,8,17.11,1,10.596659732783579,2.93651291389402,72,3,192
2,10,15.1,1,11.277367674873172,2.200552367428894,79,130,192
1,3,17.1,1,10.352810043708068,3.2827891506118534,81,92,50
1,6,20.14,4,10.819798284210286,2.046401687601636,81,79,192
1,9,20.51,4,9.428270356237505,1.501852701754163,93,163,215
2,5,19.34,4,11.002116507732017,2.4423470353692043,74,147,49
1,5,12.6,1,9.392745258631441,3.8122026701459353,148,174,192
2,9,20.51,4,10.621034619919609,1.6213664832993742,93,163,49
1,4,15.56,4,9.806866513931702,3.9249392306946924,71,16,192
3,13,11.5,1,11.695255355062795,2.4849066497880004,72,246,192
2,4,19.87,1,10.596659732783579,2.4849066497880004,81,202,192
1,8,18.6,4,11.403869239693787,1.937301774518713,79,82,192
1,7,22.54,1,11.695255355062795,2.0918640616783932,81,82,50
1,7,21.4,4,10.9507714584818,2.0693912058263346,79,140,48
1,11,16.3,4,11.695255355062795,2.0149030205422647,79,68,49
1,9,18.53,1,10.985309671896763,3.086486636822455,72,4,36
1,3,22.05,4,9.843525211363445,1.631199404215613,125,138,192
2,14,12.05,1,11.695255355062795,2.0149030205422647,76,122,192
1,8,17.33,4,10.596659732783579,3.6309854756950335,99,185,192
1,5,23.84,4,11.017530178859595,1.9600947840472698,81,236,48
2,4,16.5,4,10.4204940353772,2.8763855159214247,74,98,50
2,6,23.84,4,11.110027060059378,1.840549633397487,79,236,50
1,2,19.255853130413264,1,5.993961427306569,4.393213824064446,74,176,49
2,16,19.7,4,11.002116507732017,1.252762968495368,249,137,192
1,5,18.6,4,10.698423878998108,2.0980179272527715,81,82,192
2,10,11.3,1,11.51293546492023,3.58351893845611,72,177,192
1,3,14.08,1,10.12667110305036,3.1570004211501135,81,227,192
1,6,18.9,4,10.511512479679238,1.9810014688665833,79,70,48
1,9,12.07,1,11.277215789596893,3.3304171996011083,72,9,192
2,14,12.05,1,11.695255355062795,2.0149030205422647,76,122,192
1,2,22.0,4,9.210440366976517,1.8718021769015913,125,204,192
1,6,21.5,1,10.890162187963373,2.224623551524334,155,228,50
2,18,15.3,4,11.51293546492023,1.1631508098056809,98,69,48
1,10,26.68,4,10.89642446116701,1.6639260977181702,152,143,48
1,10,21.14,1,11.608244735642321,2.0731719286662407,72,215,48
2,5,15.9,4,10.53852881168904,2.33214389523559,81,45,48
1,3,22.05,4,9.762384711558127,1.713797927758343,125,138,192
1,7,19.67,1,11.451060699493427,2.5610957881455465,81,66,50
1,3,14.6,1,10.425282789490705,3.1245651453969594,81,220,51
3,10,22.38,4,10.907825791098762,1.6900958154515549,150,159,49
1,6,28.4,1,11.608244735642321,2.066862759472976,148,159,49
2,7,23.1,4,11.06665398721974,1.791759469228055,79,143,51
1,8,21.76,1,10.609699022425275,3.5539184686798193,72,14,192
1,9,26.21,1,11.51293546492023,2.0149030205422647,79,145,192
2,8,19.0,4,10.695461449902902,1.851599469584072,79,59,48
1,8,19.98,1,11.156264806643742,2.1400661634962708,74,206,192
1,6,15.1,4,11.277215789596893,2.9391619220655967,72,214,192
2,7,23.84,4,11.127851046509798,1.7369512327330598,153,236,49
2,10,18.5,4,11.002116507732017,1.6486586255873816,91,155,48
2,10,18.5,4,11.002116507732017,1.6486586255873816,91,155,48
1,3,20.0,4,9.210440366976517,2.322387720290225,81,82,192
1,11,16.8,4,10.817255103865845,1.8453002361560848,72,57,50
3,11,17.2,4,11.407576060361786,2.2512917986064953,79,256,48
2,7,21.13,1,10.798779341814225,2.1412419425852827,81,215,192
2,10,24.0,1,11.156264806643742,1.5851452198650557,140,70,51
2,11,18.5,4,11.127277689932466,1.7749523509116738,79,82,192
1,8,25.32,1,10.044031797528437,1.7817091333745536,155,117,51
2,11,21.27,1,11.326607934898927,1.8325814637483102,79,82,48
2,8,16.55,1,11.429554725537322,3.3978584803966405,74,20,192
1,6,20.51,4,11.037145182947038,1.8718021769015913,79,163,49
1,11,19.2,3,11.211833885608513,1.536867219599265,129,81,51
2,8,24.04,4,10.184937747111391,1.6486586255873816,81,204,49
1,7,27.03,1,11.311017337538173,2.9932291433358724,72,264,48
2,6,17.0,1,10.085850775128717,4.109233174715851,150,176,48
1,2,17.0,4,9.210440366976517,2.4423470353692043,155,129,48
1,3,16.56,4,9.798182590890704,3.079613757534693,259,111,192
1,11,19.4,4,10.5505384372031,1.597365331199831,163,55,48
2,7,19.56,4,10.043292972227004,2.1102132003465894,81,140,192
1,11,20.92,4,10.819798284210286,1.2237754316221157,245,139,192
1,2,19.03,4,9.210440366976517,2.2353763433005955,155,205,49
1,5,18.9,4,9.852246888342531,2.0731719286662407,79,70,51
1,4,16.5,4,9.546884034617925,2.9041650800285006,74,98,48
1,10,21.1,4,10.284284214428578,1.4586150226995167,132,67,192
1,5,18.19,4,9.90353755128617,2.388762789235098,79,261,48
1,6,17.1,4,10.308985993422082,2.1400661634962708,74,253,48
1,6,19.0,4,11.072480637966038,2.145931282948669,79,59,50
1,3,17.41,1,10.308985993422082,2.917770732084279,74,110,192
1,2,14.2,4,8.867990898182093,3.0832851705618523,81,64,48
1,14,19.81,4,10.684645610418787,1.3110318766193438,228,81,192
1,6,14.8,4,10.596659732783579,2.624668592163159,81,66,192
1,12,22.54,1,10.610611600026868,1.6789639750827108,111,82,192
2,3,19.255853130413264,4,10.184937747111391,2.8763855159214247,81,66,48
1,5,18.15,4,9.90353755128617,2.6026896854443837,81,77,50
1,8,16.0,1,10.978507040265917,2.6741486494265287,74,130,50
1,5,18.15,4,9.90353755128617,2.6026896854443837,81,77,50
1,4,18.4,4,10.646638446331167,3.1463051320333655,74,257,48
1,9,23.1,4,11.082419433618579,1.749199854809259,129,143,51
2,16,13.2,1,11.289794413577894,1.9459101490553132,72,13,151
1,3,14.1,4,10.308985993422082,3.2386784521643803,81,92,192
1,4,16.5,4,9.90353755128617,2.847812143477369,74,98,48
1,10,17.2,1,10.500949482961666,2.8622008809294686,79,217,192
3,15,20.36,4,11.289794413577894,1.2499017362143359,175,81,192
2,10,13.24,4,11.331343634511274,1.9878743481543455,136,202,48
2,8,14.16,1,10.308985993422082,3.2954664270299134,72,8,48
3,15,20.36,4,11.289794413577894,1.2499017362143359,175,81,192
1,7,24.39,4,10.862933554724211,1.5789787049493917,125,139,192
3,12,17.0,4,11.608244735642321,1.3862943611198906,191,82,49
1,7,10.91,1,11.39640288460621,3.4258899942525267,79,46,192
2,10,22.05,4,10.302733360830375,1.324418957401803,125,138,49
1,6,18.16,4,10.308985993422082,1.791759469228055,81,49,192
1,4,20.89,4,9.498971993463552,2.1162555148025524,79,153,48
1,2,18.1,1,9.746892220313054,3.1548704948922883,81,64,49
1,10,18.9,4,11.225256725762893,1.6074359097634274,93,70,50
2,13,20.36,4,11.232205765518422,1.415853163361435,175,81,192
1,9,16.0,1,10.757924157061597,2.6210388241125804,74,130,48
1,2,16.35,1,10.505094936455558,3.039749158970765,81,220,48
1,4,20.0,4,10.24899031947161,2.102913897864978,155,209,48
1,8,19.67,1,10.819798284210286,2.6100697927420065,81,66,192
2,14,20.36,4,11.407576060361786,1.3862943611198906,195,81,192
2,8,15.97,1,11.156264806643742,3.7089271494177143,72,22,63
1,8,18.6,4,10.8699389376019,1.9837562915454279,79,82,49
2,14,16.07,1,11.156264806643742,2.6390573296152584,72,13,48
1,9,17.4,4,11.034792885150756,2.0438143640366846,79,57,51
1,7,16.38,1,10.950824090522445,2.9575110607337933,74,76,192
2,3,14.24,1,11.289794413577894,3.58351893845611,73,246,48
1,11,18.5,4,10.501224548291415,1.6863989535702288,79,82,48
2,5,17.0,1,11.156264806643742,2.747270914255491,74,220,49
1,2,19.255853130413264,4,8.922791623969637,3.0638581026015914,74,110,48
1,7,17.0,4,10.31896899591978,2.427454075039915,79,78,49
1,14,20.36,4,11.097425172408931,1.3217558399823195,175,81,48
1,7,18.6,4,10.933303378999149,2.048982334195127,79,82,49
1,7,17.9,1,10.757924157061597,3.7819143200811256,72,180,48
2,10,19.01,1,11.002116507732017,2.0149030205422647,72,197,48
1,10,25.2,1,11.336546217631904,1.6937790608678513,72,159,192
1,4,22.0,4,9.210440366976517,1.8082887711792655,125,204,192
2,8,19.6,1,10.463131911491967,2.327277705584417,72,202,49
2,5,18.0,4,10.841872401883348,2.419478844465545,81,57,48
3,8,21.14,1,11.289794413577894,1.791759469228055,72,215,192
2,7,17.21,4,10.596659732783579,2.3933394562625097,79,256,192
2,12,11.1,4,11.357043286964823,2.336986519711378,181,56,192
1,6,17.0,4,10.51642742854388,2.234306252240751,72,45,48
1,9,20.14,1,11.407576060361786,1.8870696490323797,79,256,51
1,12,22.38,4,11.633336156424432,1.7119945007591924,150,159,192
1,3,19.255853130413264,4,9.305741456739435,3.634951112088381,74,169,51
2,10,11.4,4,11.695255355062795,2.4849066497880004,79,250,50
2,8,19.4,4,10.510150489874295,1.7263316639055997,163,55,50
2,12,11.72,1,11.695255355062795,2.302585092994046,79,72,192
1,2,13.32,4,8.294299608857235,4.382026634673881,72,17,48
2,5,21.4,4,10.379255784486716,2.2438960966453663,81,140,48
1,6,21.1,4,10.382203122383885,2.196112848483529,79,141,48
1,9,18.6,4,10.997070548821643,1.9110228900548727,79,82,48
1,6,20.37,1,10.737960669186508,2.3504224224082058,74,201,192
1,7,24.3,1,11.407576060361786,2.191653532286764,79,162,192
1,5,18.27,4,9.164819856674374,2.47232786758114,77,77,51
1,2,14.1,4,9.546884034617925,3.292126286607793,81,92,48
2,11,20.45,1,11.218554404367652,1.8180767775454285,136,202,48
2,7,14.8,4,10.936885536220636,2.1713368063840917,72,45,48
1,5,18.2,4,9.105202053852878,2.143589361503588,72,59,51
2,7,16.0,1,11.089163994578948,2.5847519847577165,74,130,192
1,7,18.7,4,10.072512770162733,2.1102132003465894,79,59,49
1,4,22.0,1,10.819798284210286,2.5257286443082556,79,78,48
2,9,25.2,1,11.80975061183829,1.986503546020567,72,159,49
2,11,22.41,4,11.478002702380962,1.6992786164338898,148,160,49
3,9,23.1,4,11.695255355062795,1.6094379124341003,129,143,192
2,10,20.77,1,11.326692267676115,2.1815467646169897,72,147,192
1,6,18.7,4,10.434145214930487,2.1341664413690826,79,59,192
1,10,18.9,4,11.310013370560265,1.7749523509116738,93,70,192
2,7,18.0,4,10.955794088327726,2.343727036325221,81,57,49
2,8,15.63,4,11.156264806643742,2.0476928433652555,72,45,49
2,11,19.4,4,11.156264806643742,1.4586150226995167,163,55,51
2,6,17.8,4,10.745701081013967,2.277267285009756,74,253,50
1,7,21.4,4,9.777073627680469,2.2710944259026746,81,140,50
2,12,20.54,1,11.51293546492023,1.6582280766035324,79,261,49
1,5,17.4,4,10.308985993422082,2.4595888418037104,81,57,192
2,6,15.9,4,10.813579109167462,2.4203681286504293,81,45,192
1,8,16.0,1,11.608244735642321,2.3978952727983707,150,130,192
1,15,16.0,4,10.819798284210286,1.55814461804655,72,38,48
1,15,16.0,4,10.819798284210286,1.55814461804655,72,38,48
1,6,14.8,4,10.927789284429073,2.244955980157409,72,45,48
1,8,21.19,1,10.715461668144288,2.1564025828159643,79,83,51
2,10,18.5,4,10.87806606028079,1.6486586255873816,91,155,48
1,8,27.39,1,11.45842703963373,2.0592388343623163,81,140,50
1,5,21.4,4,10.006179510759674,2.200552367428894,81,140,50
2,14,17.92,4,11.156264806643742,1.4350845252893227,137,74,48
1,7,26.0,1,11.655570204611285,2.201659174404085,79,57,48
2,11,10.0,1,11.156264806643742,2.70805020110221,72,176,192
2,8,22.38,4,10.650980862836187,1.8687205103641833,150,159,50
1,5,18.9,4,9.949511990847407,1.9726911717329554,79,70,50
2,6,24.3,1,10.819798284210286,2.3978952727983707,81,162,51
1,6,17.5,4,10.749420195723987,2.2669579153508947,81,62,48
2,10,11.18,1,10.819798284210286,2.3978952727983707,79,124,192
2,10,25.2,1,11.552155793461898,1.8484548129046001,72,159,192
1,6,23.0,1,11.407576060361786,2.3749057545736716,72,45,192
1,7,21.4,4,10.820498025334633,2.0781907597781832,79,140,48
1,3,17.57,4,11.289794413577894,2.5257286443082556,150,228,192
2,9,18.6,4,11.407576060361786,1.9810014688665833,79,82,48
4,13,14.21,1,11.407576060361786,2.3978952727983707,72,176,51
1,13,21.43,1,11.695255355062795,1.9459101490553132,148,242,192
1,9,22.41,4,10.13344781717726,2.0476928433652555,74,160,49
1,3,20.65,4,10.12755068090972,2.295560478057081,81,145,48
2,12,22.9,1,11.51293546492023,1.6486586255873816,91,159,51
1,4,20.65,4,10.179906432709199,2.3427668826268775,81,145,192
2,9,14.5,4,11.245934513875742,1.9878743481543455,79,68,192
2,11,12.99,1,11.695255355062795,2.6210388241125804,79,250,192
2,9,18.9,4,10.503971048232653,1.8325814637483102,93,70,48
1,8,23.65,1,11.448130911059064,2.1400661634962708,162,158,51
2,8,19.12,4,11.657891235220415,1.9906103279732201,79,145,48
1,9,22.41,4,10.679826323982837,2.0082140323914683,74,160,192
4,19,13.8,4,11.156264806643742,1.791759469228055,176,51,192
2,5,13.38,1,11.251573687764477,4.233381604239311,74,22,50
1,6,24.3,1,11.51293546492023,2.2512917986064953,153,162,192
1,16,14.7,4,11.184435286790631,1.3837912309017721,153,189,192
1,11,16.36,1,11.251573687764477,3.08876713952118,148,90,192
1,11,12.07,1,11.374835124689483,3.367295829986474,72,9,192
2,3,18.24,4,10.615750850288304,2.39698576841553,81,256,192
1,6,18.7,4,10.239995502805316,2.224623551524334,79,59,192
3,16,18.9,4,10.596659732783579,1.252762968495368,129,163,192
1,4,18.15,4,10.165890277802454,2.6354795082673745,81,77,48
1,12,18.9,4,11.238922735552674,1.4562867329399256,79,163,51
1,6,21.56,4,11.642030827156859,2.0360119837525,81,145,192
1,5,20.38,1,10.085850775128717,3.173878458937465,99,1,36
2,4,23.7,1,11.094572666188402,2.421256622711544,81,77,192
1,2,17.2,4,9.210440366976517,2.8903717578961645,81,212,48
1,8,21.4,4,10.59563423276249,2.0554049638515948,79,140,48
1,2,14.2,4,9.210440366976517,2.884800712846709,81,64,192
3,8,24.39,4,11.089576387763504,1.430311246536665,125,139,192
1,7,21.4,4,10.80314064325726,2.064327903869788,79,140,48
1,2,20.08,4,9.90353755128617,2.6390573296152584,150,258,192
1,15,20.36,4,10.819798284210286,1.2947271675944,195,81,48
2,6,22.0,4,10.596659732783579,2.0082140323914683,72,160,48
